Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
  0.00      0.00     0.00        2     0.00     0.00  int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
  0.00      0.00     0.00        2     0.00     0.00  int** std::__niter_wrap<int**>(int** const&, int**)
  0.00      0.00     0.00        2     0.00     0.00  int** std::__copy_move_a<false, int**, int**>(int**, int**, int**)
  0.00      0.00     0.00        2     0.00     0.00  int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**)
  0.00      0.00     0.00        2     0.00     0.00  int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**)
  0.00      0.00     0.00        2     0.00     0.00  std::__size_to_integer(unsigned long)
  0.00      0.00     0.00        2     0.00     0.00  std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >* std::uninitialized_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&)
  0.00      0.00     0.00        2     0.00     0.00  int* std::uninitialized_fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.00     0.00        2     0.00     0.00  std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > >&)
  0.00      0.00     0.00        2     0.00     0.00  int* std::__uninitialized_fill_n_a<int*, unsigned long, int, int>(int*, unsigned long, int const&, std::allocator<int>&)
  0.00      0.00     0.00        2     0.00     0.00  int** std::copy<int**, int**>(int**, int**, int**)
  0.00      0.00     0.00        2     0.00     0.00  int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&)
  0.00      0.00     0.00        2     0.00     0.00  void std::__fill_a<int*, int>(int*, int*, int const&)
  0.00      0.00     0.00        2     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a1<int*, int>(int*, int*, int const&)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  printSCCs(Graph const&)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<bool>::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<bool>::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&)
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  Graph::transposeGraph() const
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<bool>::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<bool>::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_deallocate()
  0.00      0.00     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset()
  0.00      0.00     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::~_Bvector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::end()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
  0.00      0.00     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool)
  0.00      0.00     0.00        1     0.00     0.00  void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  0.00      0.00     0.00        1     0.00     0.00  void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  0.00      0.00     0.00        1     0.00     0.00  std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00 1000000/3000000     fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [143]
                0.00    0.00 1000000/3000000     dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [127]
                0.00    0.00 1000000/3000000     Graph::transposeGraph() const [226]
[8]      0.0    0.00    0.00 3000000         std::vector<int, std::allocator<int> >::operator[](unsigned long) const [8]
-----------------------------------------------
                0.00    0.00       1/2002001     printSCCs(Graph const&) [219]
                0.00    0.00 1001000/2002001     fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [143]
                0.00    0.00 1001000/2002001     dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [127]
[9]      0.0    0.00    0.00 2002001         Graph::getNumVertices() const [9]
-----------------------------------------------
                0.00    0.00    2000/1002000     Graph::getAdjMatrix(int) const [76]
                0.00    0.00 1000000/1002000     Graph::transposeGraph() const [226]
[10]     0.0    0.00    0.00 1002000         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [10]
-----------------------------------------------
                0.00    0.00       4/13978       std::_Bit_iterator::_Bit_iterator() [153]
                0.00    0.00   13974/13978       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [12]
[11]     0.0    0.00    0.00   13978         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [11]
-----------------------------------------------
                0.00    0.00       1/13974       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [241]
                0.00    0.00   13973/13974       std::vector<bool, std::allocator<bool> >::begin() [15]
[12]     0.0    0.00    0.00   13974         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [12]
                0.00    0.00   13974/13978       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [11]
-----------------------------------------------
                0.00    0.00   13973/13973       std::operator+(std::_Bit_iterator const&, long) [16]
[13]     0.0    0.00    0.00   13973         std::_Bit_iterator::operator+=(long) [13]
                0.00    0.00   13973/13973       std::_Bit_iterator_base::_M_incr(long) [14]
-----------------------------------------------
                0.00    0.00   13973/13973       std::_Bit_iterator::operator+=(long) [13]
[14]     0.0    0.00    0.00   13973         std::_Bit_iterator_base::_M_incr(long) [14]
-----------------------------------------------
                0.00    0.00       1/13973       printSCCs(Graph const&) [219]
                0.00    0.00   13972/13973       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [20]
[15]     0.0    0.00    0.00   13973         std::vector<bool, std::allocator<bool> >::begin() [15]
                0.00    0.00   13973/13974       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [12]
-----------------------------------------------
                0.00    0.00       1/13973       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [241]
                0.00    0.00   13972/13973       std::_Bit_iterator::operator[](long) const [18]
[16]     0.0    0.00    0.00   13973         std::operator+(std::_Bit_iterator const&, long) [16]
                0.00    0.00   13973/13973       std::_Bit_iterator::operator+=(long) [13]
-----------------------------------------------
                0.00    0.00   13972/13972       std::_Bit_iterator::operator[](long) const [18]
[17]     0.0    0.00    0.00   13972         std::_Bit_iterator::operator*() const [17]
                0.00    0.00   13972/13972       std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [19]
-----------------------------------------------
                0.00    0.00   13972/13972       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [20]
[18]     0.0    0.00    0.00   13972         std::_Bit_iterator::operator[](long) const [18]
                0.00    0.00   13972/13973       std::operator+(std::_Bit_iterator const&, long) [16]
                0.00    0.00   13972/13972       std::_Bit_iterator::operator*() const [17]
-----------------------------------------------
                0.00    0.00   13972/13972       std::_Bit_iterator::operator*() const [17]
[19]     0.0    0.00    0.00   13972         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [19]
-----------------------------------------------
                0.00    0.00    2000/13972       printSCCs(Graph const&) [219]
                0.00    0.00    5986/13972       fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [143]
                0.00    0.00    5986/13972       dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [127]
[20]     0.0    0.00    0.00   13972         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [20]
                0.00    0.00   13972/13973       std::vector<bool, std::allocator<bool> >::begin() [15]
                0.00    0.00   13972/13972       std::_Bit_iterator::operator[](long) const [18]
-----------------------------------------------
                0.00    0.00    2000/11972       printSCCs(Graph const&) [219]
