Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[85]     0.0    0.00    0.00    2000         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [85]
-----------------------------------------------
                0.00    0.00    2000/2000        std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [97]
[86]     0.0    0.00    0.00    2000         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [86]
                0.00    0.00    2000/2000        __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [89]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [98]
[87]     0.0    0.00    0.00    2000         void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [87]
                0.00    0.00    2000/8000        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [29]
                0.00    0.00    2000/4002        operator new(unsigned long, void*) [44]
-----------------------------------------------
                0.00    0.00    1000/2000        fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [5]
                0.00    0.00    1000/2000        dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [4]
[88]     0.0    0.00    0.00    2000         Graph::getAdjMatrix(int) const [88]
                0.00    0.00    2000/1002000     std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) const [15]
-----------------------------------------------
                0.00    0.00    2000/2000        __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [86]
[89]     0.0    0.00    0.00    2000         __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [89]
-----------------------------------------------
                0.00    0.00    1000/2000        printSCCs(Graph const&) [2]
                0.00    0.00    1000/2000        std::__cxx11::list<int, std::allocator<int> >::back() [111]
[90]     0.0    0.00    0.00    2000         std::_List_iterator<int>::operator*() const [90]
                0.00    0.00    2000/6000        std::_List_node<int>::_M_valptr() [32]
-----------------------------------------------
                0.00    0.00    1000/2000        fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [5]
                0.00    0.00    1000/2000        dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [4]
[91]     0.0    0.00    0.00    2000         std::_Bit_reference::operator=(bool) [91]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [102]
[92]     0.0    0.00    0.00    2000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [92]
                0.00    0.00    2000/2000        std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [105]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [102]
[93]     0.0    0.00    0.00    2000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [93]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [102]
[94]     0.0    0.00    0.00    2000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [94]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [101]
[95]     0.0    0.00    0.00    2000         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [95]
                0.00    0.00    2000/2000        __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [84]
-----------------------------------------------
                0.00    0.00    1000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [120]
                0.00    0.00    1000/2000        std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [112]
[96]     0.0    0.00    0.00    2000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [96]
                0.00    0.00    2000/2000        void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [85]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [99]
[97]     0.0    0.00    0.00    2000         std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [97]
                0.00    0.00    2000/2000        __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [86]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [102]
[98]     0.0    0.00    0.00    2000         void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [98]
                0.00    0.00    2000/8000        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [29]
                0.00    0.00    2000/2000        void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [87]
-----------------------------------------------
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [102]
[99]     0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [99]
                0.00    0.00    2000/2000        std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [97]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [103]
[100]    0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [100]
-----------------------------------------------
                0.00    0.00    1000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear() [120]
                0.00    0.00    1000/2000        std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>) [112]
[101]    0.0    0.00    0.00    2000         std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [101]
                0.00    0.00    2000/2000        std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [95]
-----------------------------------------------
                0.00    0.00    2000/2000        void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [103]
[102]    0.0    0.00    0.00    2000         std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [102]
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node() [99]
                0.00    0.00    2000/4000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() [45]
                0.00    0.00    2000/8000        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [29]
                0.00    0.00    2000/2000        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [92]
                0.00    0.00    2000/6000        std::_List_node<int>::_M_valptr() [32]
                0.00    0.00    2000/2000        void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [98]
                0.00    0.00    2000/2000        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [94]
                0.00    0.00    2000/2000        std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [93]
-----------------------------------------------
                0.00    0.00    2000/2000        std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [104]
[103]    0.0    0.00    0.00    2000         void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [103]
                0.00    0.00    2000/8000        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [29]
                0.00    0.00    2000/2000        std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [102]
                0.00    0.00    2000/2000        std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long) [100]
-----------------------------------------------
                0.00    0.00    1000/2000        fillOrder(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [5]
                0.00    0.00    1000/2000        dfs(Graph const&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [4]
[104]    0.0    0.00    0.00    2000         std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [104]
                0.00    0.00    2000/3018        std::__cxx11::list<int, std::allocator<int> >::end() [46]
                0.00    0.00    2000/2000        void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [103]
